,user_id,order_id,Date,Amount,Merchant_id,Purchase_status,Partner_id,DayOfWeek,Year,Month,Quarter
0,21269588,4169517626.0,2020-01-01 00:00:00,"10,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
1,28097592,4170276686.0,2020-01-01 00:00:00,"20,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
2,47435144,4166729310.0,2020-01-01 00:00:00,"10,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
3,29080935,4174460303.0,2020-01-01 00:00:00,"10,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
4,14591075,4168216749.0,2020-01-01 00:00:00,"10,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
5,43155015,4171808289.0,2020-01-01 00:00:00,"10,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
6,50568745,4168401164.0,2020-01-01 00:00:00,"10,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
7,38802645,4167009272.0,2020-01-01 00:00:00,"20,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
8,28698657,4166562735.0,2020-01-01 00:00:00,"10,000",55.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
9,42557469,4168300611.0,2020-01-01 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
10,45179287,4172775542.0,2020-01-01 00:00:00,"30,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
11,49801960,4173144327.0,2020-01-01 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
12,48442020,4172250872.0,2020-01-01 00:00:00,"50,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
13,36845154,4172898831.0,2020-01-01 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
14,42275799,4174262889.0,2020-01-01 00:00:00,"50,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
15,36313144,4170080390.0,2020-01-01 00:00:00,"30,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
16,50912625,4169639519.0,2020-01-01 00:00:00,"30,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
17,15602866,4172907480.0,2020-01-01 00:00:00,"50,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
18,20016834,4168541794.0,2020-01-01 00:00:00,"50,000",33.0,Mua hộ,41949263.0,Wednesday,2020.0,1.0,2020Q1
19,35501803,4173353083.0,2020-01-01 00:00:00,"100,000",33.0,Mua hộ,47998061.0,Wednesday,2020.0,1.0,2020Q1
20,31031180,4173831250.0,2020-01-01 00:00:00,"50,000",33.0,Mua hộ,47501265.0,Wednesday,2020.0,1.0,2020Q1
21,29638368,4170342010.0,2020-01-01 00:00:00,"100,000",22.0,Mua hộ,50166438.0,Wednesday,2020.0,1.0,2020Q1
22,26273764,4168184448.0,2020-01-01 00:00:00,"200,000",44.0,Mua hộ,36495279.0,Wednesday,2020.0,1.0,2020Q1
23,32556798,4173098103.0,2020-01-01 00:00:00,"100,000",33.0,Mua hộ,2020083.0,Wednesday,2020.0,1.0,2020Q1
24,41450353,4172714338.0,2020-01-01 00:00:00,"100,000",22.0,Mua hộ,41450885.0,Wednesday,2020.0,1.0,2020Q1
25,41427375,4174362033.0,2020-01-01 00:00:00,"200,000",22.0,Mua hộ,41427375.0,Wednesday,2020.0,1.0,2020Q1
26,20770193,4171611019.0,2020-01-01 00:00:00,"500,000",33.0,Mua hộ,20652772.0,Wednesday,2020.0,1.0,2020Q1
27,38568294,4177585867.0,2020-01-02 00:00:00,"10,000",33.0,0,0.0,Thursday,2020.0,1.0,2020Q1
28,42823224,4177578804.0,2020-01-02 00:00:00,"10,000",33.0,0,0.0,Thursday,2020.0,1.0,2020Q1
29,14918070,4175600541.0,2020-01-02 00:00:00,"10,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
30,50111941,4179472145.0,2020-01-02 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
31,45570169,4175467760.0,2020-01-02 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
32,17342870,4178318599.0,2020-01-02 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
33,44903164,4182227292.0,2020-01-02 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
34,46643618,4175607358.0,2020-01-02 00:00:00,"10,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
35,45314265,4182856061.0,2020-01-02 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
36,40286438,4176928288.0,2020-01-02 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
37,37356945,4182555272.0,2020-01-02 00:00:00,"50,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1
38,39557508,4180781659.0,2020-01-02 00:00:00,"30,000",33.0,Mua hộ,2253391.0,Thursday,2020.0,1.0,2020Q1
39,6483747,4178859972.0,2020-01-02 00:00:00,"30,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
40,40234431,4177771395.0,2020-01-02 00:00:00,"30,000",33.0,0,0.0,Thursday,2020.0,1.0,2020Q1
41,34589794,4177253223.0,2020-01-02 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
42,49639792,4184029048.0,2020-01-02 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
43,27252617,4184042462.0,2020-01-02 00:00:00,"100,000",22.0,Mua hộ,41427375.0,Thursday,2020.0,1.0,2020Q1
44,28327930,4179781809.0,2020-01-02 00:00:00,"100,000",44.0,Mua hộ,3426034.0,Thursday,2020.0,1.0,2020Q1
45,51720976,4181662960.0,2020-01-02 00:00:00,"200,000",33.0,Mua hộ,59232051.0,Thursday,2020.0,1.0,2020Q1
46,14751825,4176283500.0,2020-01-02 00:00:00,"100,000",22.0,Mua hộ,57832574.0,Thursday,2020.0,1.0,2020Q1
47,42664618,4183971155.0,2020-01-02 00:00:00,"100,000",22.0,Mua hộ,58288795.0,Thursday,2020.0,1.0,2020Q1
48,42645002,4175356264.0,2020-01-02 00:00:00,"100,000",22.0,Mua hộ,26649245.0,Thursday,2020.0,1.0,2020Q1
49,48104068,4182174335.0,2020-01-02 00:00:00,"20,000",33.0,0,0.0,Thursday,2020.0,1.0,2020Q1
50,37319421,4183269838.0,2020-01-02 00:00:00,"20,000",44.0,0,0.0,Thursday,2020.0,1.0,2020Q1
51,39040327,4180919466.0,2020-01-02 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
52,51461883,4177498856.0,2020-01-02 00:00:00,"10,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
53,51892918,4182152019.0,2020-01-02 00:00:00,"50,000",33.0,Mua hộ,52270582.0,Thursday,2020.0,1.0,2020Q1
54,33127817,4181199882.0,2020-01-02 00:00:00,"200,000",33.0,Mua hộ,48889335.0,Thursday,2020.0,1.0,2020Q1
55,39667677,4191745972.0,2020-01-03 00:00:00,"10,000",55.0,0,0.0,Friday,2020.0,1.0,2020Q1
56,23456872,4185462148.0,2020-01-03 00:00:00,"50,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
57,40691982,4185316342.0,2020-01-03 00:00:00,"10,000",33.0,0,0.0,Friday,2020.0,1.0,2020Q1
58,48306901,4189247472.0,2020-01-03 00:00:00,"10,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
59,43954633,4188909994.0,2020-01-03 00:00:00,"10,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
60,50295353,4191811733.0,2020-01-03 00:00:00,"10,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
61,40567484,4188917695.0,2020-01-03 00:00:00,"10,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
62,18625241,4188950970.0,2020-01-03 00:00:00,"50,000",33.0,0,0.0,Friday,2020.0,1.0,2020Q1
63,22151570,4190923313.0,2020-01-03 00:00:00,"50,000",55.0,0,0.0,Friday,2020.0,1.0,2020Q1
64,41333369,4190070748.0,2020-01-03 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
65,48283680,4187484249.0,2020-01-03 00:00:00,"10,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
66,49929654,4186818445.0,2020-01-03 00:00:00,"50,000",33.0,0,0.0,Friday,2020.0,1.0,2020Q1
67,36034244,4185276800.0,2020-01-03 00:00:00,"50,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
68,45636789,4184331151.0,2020-01-03 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
69,46589604,4191064185.0,2020-01-03 00:00:00,"10,000",33.0,0,0.0,Friday,2020.0,1.0,2020Q1
70,34086017,4188178189.0,2020-01-03 00:00:00,"50,000",33.0,0,0.0,Friday,2020.0,1.0,2020Q1
71,45824431,4189522303.0,2020-01-03 00:00:00,"30,000",33.0,Mua hộ,35372293.0,Friday,2020.0,1.0,2020Q1
72,38991899,4187610201.0,2020-01-03 00:00:00,"20,000",33.0,0,0.0,Friday,2020.0,1.0,2020Q1
73,10404620,4184770784.0,2020-01-03 00:00:00,"20,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1
74,46939212,4191386544.0,2020-01-03 00:00:00,"50,000",33.0,Mua hộ,52212335.0,Friday,2020.0,1.0,2020Q1
75,46641209,4188264197.0,2020-01-03 00:00:00,"100,000",44.0,Mua hộ,48756512.0,Friday,2020.0,1.0,2020Q1
76,433921,4188833541.0,2020-01-03 00:00:00,"100,000",33.0,Mua hộ,43720723.0,Friday,2020.0,1.0,2020Q1
77,52266202,4185417952.0,2020-01-03 00:00:00,"20,000",44.0,0,0.0,Friday,2020.0,1.0,2020Q1
78,49293495,4190258172.0,2020-01-03 00:00:00,"20,000",33.0,0,0.0,Friday,2020.0,1.0,2020Q1
79,46293493,4191063169.0,2020-01-03 00:00:00,"50,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
80,50895820,4184335959.0,2020-01-03 00:00:00,"20,000",22.0,0,0.0,Friday,2020.0,1.0,2020Q1
81,24556679,4187400751.0,2020-01-03 00:00:00,"50,000",33.0,Mua hộ,50613039.0,Friday,2020.0,1.0,2020Q1
82,39668530,4187299687.0,2020-01-03 00:00:00,"100,000",22.0,Mua hộ,34972599.0,Friday,2020.0,1.0,2020Q1
83,48869217,4184124853.0,2020-01-03 00:00:00,"200,000",22.0,Mua hộ,50745795.0,Friday,2020.0,1.0,2020Q1
84,7343035,4189917898.0,2020-01-03 00:00:00,"200,000",22.0,Mua hộ,37308736.0,Friday,2020.0,1.0,2020Q1
85,35772529,4199271390.0,2020-01-04 00:00:00,"10,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1
86,3895427,4200777656.0,2020-01-04 00:00:00,"50,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
87,18282018,4194911975.0,2020-01-04 00:00:00,"50,000",44.0,Mua hộ,46309051.0,Saturday,2020.0,1.0,2020Q1
88,44304188,4201246295.0,2020-01-04 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
89,24735866,4196031243.0,2020-01-04 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
90,41736980,4195532503.0,2020-01-04 00:00:00,"10,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1
91,47642075,4199316715.0,2020-01-04 00:00:00,"20,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
92,38743740,4197931129.0,2020-01-04 00:00:00,"10,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1
93,41574257,4198874224.0,2020-01-04 00:00:00,"50,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
94,27122138,4196089628.0,2020-01-04 00:00:00,"50,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1
95,43161561,4195000783.0,2020-01-04 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
96,43351514,4201005874.0,2020-01-04 00:00:00,"50,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
97,33138809,4198711061.0,2020-01-04 00:00:00,"10,000",33.0,0,0.0,Saturday,2020.0,1.0,2020Q1
98,16695119,4193718283.0,2020-01-04 00:00:00,"50,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
99,43098253,4195285269.0,2020-01-04 00:00:00,"20,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
100,44112085,4195171488.0,2020-01-04 00:00:00,"20,000",33.0,0,0.0,Saturday,2020.0,1.0,2020Q1
101,42079797,4195086640.0,2020-01-04 00:00:00,"10,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
102,48752944,4201023307.0,2020-01-04 00:00:00,"100,000",33.0,Mua hộ,32698753.0,Saturday,2020.0,1.0,2020Q1
103,46694833,4201366223.0,2020-01-04 00:00:00,"100,000",33.0,Mua hộ,61422964.0,Saturday,2020.0,1.0,2020Q1
104,42491494,4197924789.0,2020-01-04 00:00:00,"100,000",22.0,Mua hộ,40313521.0,Saturday,2020.0,1.0,2020Q1
105,50801991,4195477221.0,2020-01-04 00:00:00,"50,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
106,47088232,4197226241.0,2020-01-04 00:00:00,"30,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
107,45374761,4199310659.0,2020-01-04 00:00:00,"20,000",22.0,0,0.0,Saturday,2020.0,1.0,2020Q1
108,42611490,4194191622.0,2020-01-04 00:00:00,"20,000",44.0,0,0.0,Saturday,2020.0,1.0,2020Q1
109,48468004,4196052624.0,2020-01-04 00:00:00,"50,000",55.0,0,0.0,Saturday,2020.0,1.0,2020Q1
110,41804908,4195157048.0,2020-01-04 00:00:00,"100,000",44.0,Mua hộ,43136587.0,Saturday,2020.0,1.0,2020Q1
111,17930178,4208656160.0,2020-01-05 00:00:00,"10,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1
112,36741853,4208931365.0,2020-01-05 00:00:00,"10,000",33.0,0,0.0,Sunday,2020.0,1.0,2020Q1
113,50724201,4206303564.0,2020-01-05 00:00:00,"20,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1
114,32514604,4205854713.0,2020-01-05 00:00:00,"100,000",44.0,Mua hộ,51154202.0,Sunday,2020.0,1.0,2020Q1
115,42449093,4201954845.0,2020-01-05 00:00:00,"20,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
116,40297145,4202258054.0,2020-01-05 00:00:00,"50,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
117,48642148,4208009161.0,2020-01-05 00:00:00,"20,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
118,50164589,4201676138.0,2020-01-05 00:00:00,"20,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
119,46786668,4206399447.0,2020-01-05 00:00:00,"50,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
120,46938024,4206111595.0,2020-01-05 00:00:00,"10,000",33.0,0,0.0,Sunday,2020.0,1.0,2020Q1
121,5609637,4203607181.0,2020-01-05 00:00:00,"30,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1
122,24996915,4206694027.0,2020-01-05 00:00:00,"50,000",44.0,0,0.0,Sunday,2020.0,1.0,2020Q1
123,52341496,4209370223.0,2020-01-05 00:00:00,"100,000",22.0,Mua hộ,58310337.0,Sunday,2020.0,1.0,2020Q1
124,39793072,4206481067.0,2020-01-05 00:00:00,"20,000",33.0,0,0.0,Sunday,2020.0,1.0,2020Q1
125,50536653,4203747780.0,2020-01-05 00:00:00,"50,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
126,44224725,4202603561.0,2020-01-05 00:00:00,"100,000",22.0,Mua hộ,461542.0,Sunday,2020.0,1.0,2020Q1
127,39643372,4206803877.0,2020-01-05 00:00:00,"50,000",33.0,0,0.0,Sunday,2020.0,1.0,2020Q1
128,41037361,4208135077.0,2020-01-05 00:00:00,"20,000",55.0,0,0.0,Sunday,2020.0,1.0,2020Q1
129,28192570,4204928092.0,2020-01-05 00:00:00,"20,000",33.0,0,0.0,Sunday,2020.0,1.0,2020Q1
130,1020897,4203743220.0,2020-01-05 00:00:00,"50,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
131,38441824,4205437612.0,2020-01-05 00:00:00,"20,000",33.0,0,0.0,Sunday,2020.0,1.0,2020Q1
132,40674684,4208305397.0,2020-01-05 00:00:00,"20,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
133,50037817,4203109408.0,2020-01-05 00:00:00,"20,000",55.0,0,0.0,Sunday,2020.0,1.0,2020Q1
134,52146440,4205538260.0,2020-01-05 00:00:00,"20,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
135,48918278,4208887560.0,2020-01-05 00:00:00,"20,000",22.0,0,0.0,Sunday,2020.0,1.0,2020Q1
136,40393105,4211844699.0,2020-01-06 00:00:00,"10,000",55.0,0,0.0,Monday,2020.0,1.0,2020Q1
137,43667830,4212419253.0,2020-01-06 00:00:00,"10,000",33.0,0,0.0,Monday,2020.0,1.0,2020Q1
138,41744238,4212519174.0,2020-01-06 00:00:00,"10,000",33.0,0,0.0,Monday,2020.0,1.0,2020Q1
139,41737461,4210901794.0,2020-01-06 00:00:00,"100,000",33.0,0,0.0,Monday,2020.0,1.0,2020Q1
140,46148297,4215986274.0,2020-01-06 00:00:00,"100,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1
141,44092973,4211784198.0,2020-01-06 00:00:00,"10,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1
142,40754110,4211621636.0,2020-01-06 00:00:00,"50,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
143,34925312,4218335573.0,2020-01-06 00:00:00,"50,000",33.0,0,0.0,Monday,2020.0,1.0,2020Q1
144,52307145,4215337396.0,2020-01-06 00:00:00,"50,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
145,41213868,4215798679.0,2020-01-06 00:00:00,"50,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
146,40914676,4214530856.0,2020-01-06 00:00:00,"50,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
147,15431947,4215658287.0,2020-01-06 00:00:00,"20,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
148,41662105,4210906739.0,2020-01-06 00:00:00,"10,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
149,52286524,4212019431.0,2020-01-06 00:00:00,"20,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1
150,44277149,4216890957.0,2020-01-06 00:00:00,"50,000",33.0,0,0.0,Monday,2020.0,1.0,2020Q1
151,47612546,4210489691.0,2020-01-06 00:00:00,"10,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
152,50802214,4217048837.0,2020-01-06 00:00:00,"50,000",33.0,0,0.0,Monday,2020.0,1.0,2020Q1
153,47954000,4217462362.0,2020-01-06 00:00:00,"20,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
154,36826440,4210137846.0,2020-01-06 00:00:00,"50,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1
155,20536213,4209784686.0,2020-01-06 00:00:00,"100,000",33.0,Mua hộ,38835506.0,Monday,2020.0,1.0,2020Q1
156,31423896,4216099382.0,2020-01-06 00:00:00,"50,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1
157,27713094,4210318078.0,2020-01-06 00:00:00,"50,000",44.0,0,0.0,Monday,2020.0,1.0,2020Q1
158,45091126,4214248724.0,2020-01-06 00:00:00,"20,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
159,41457711,4212525642.0,2020-01-06 00:00:00,"100,000",44.0,Mua hộ,56240055.0,Monday,2020.0,1.0,2020Q1
160,38838834,4217220450.0,2020-01-06 00:00:00,"100,000",22.0,Mua hộ,45152428.0,Monday,2020.0,1.0,2020Q1
161,43727357,4212257898.0,2020-01-06 00:00:00,"10,000",22.0,0,0.0,Monday,2020.0,1.0,2020Q1
162,36370239,4211250901.0,2020-01-06 00:00:00,"50,000",33.0,0,0.0,Monday,2020.0,1.0,2020Q1
163,44253392,4219801157.0,2020-01-07 00:00:00,"10,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
164,47447314,4225890813.0,2020-01-07 00:00:00,"30,000",22.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
165,42463210,4219529172.0,2020-01-07 00:00:00,"20,000",33.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
166,21203234,4224184672.0,2020-01-07 00:00:00,"30,000",22.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
167,43452424,4224018488.0,2020-01-07 00:00:00,"30,000",22.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
168,4198027,4225518991.0,2020-01-07 00:00:00,"10,000",22.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
169,36910469,4219213328.0,2020-01-07 00:00:00,"10,000",33.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
170,31252154,4221203084.0,2020-01-07 00:00:00,"500,000",33.0,Mua hộ,46777676.0,Tuesday,2020.0,1.0,2020Q1
171,43889142,4223621861.0,2020-01-07 00:00:00,"100,000",22.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
172,40034877,4220019404.0,2020-01-07 00:00:00,"50,000",44.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
173,15420155,4221698835.0,2020-01-07 00:00:00,"10,000",22.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
174,45612772,4220422348.0,2020-01-07 00:00:00,"30,000",22.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
175,44637485,4219530285.0,2020-01-07 00:00:00,"100,000",22.0,0,0.0,Tuesday,2020.0,1.0,2020Q1
176,37089718,4236262793.0,2020-01-08 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
177,40323241,4233014457.0,2020-01-08 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
178,39070735,4237513216.0,2020-01-08 00:00:00,"20,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
179,44363205,4236973519.0,2020-01-08 00:00:00,"20,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
180,5319518,4229406419.0,2020-01-08 00:00:00,"50,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
181,41217395,4229113933.0,2020-01-08 00:00:00,"100,000",33.0,Mua hộ,44235044.0,Wednesday,2020.0,1.0,2020Q1
182,47939444,4230717526.0,2020-01-08 00:00:00,"20,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
183,41466242,4233008927.0,2020-01-08 00:00:00,"10,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
184,47941938,4236338234.0,2020-01-08 00:00:00,"10,000",55.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
185,45203001,4232209905.0,2020-01-08 00:00:00,"20,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
186,1197234,4231365903.0,2020-01-08 00:00:00,"20,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
187,42817538,4235134351.0,2020-01-08 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
188,41317552,4236373139.0,2020-01-08 00:00:00,"100,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
189,51098879,4228618269.0,2020-01-08 00:00:00,"20,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
190,50356824,4237681683.0,2020-01-08 00:00:00,"10,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
191,44019750,4235530631.0,2020-01-08 00:00:00,"10,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
192,48849717,4237461085.0,2020-01-08 00:00:00,"20,000",55.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
193,42364953,4233690815.0,2020-01-08 00:00:00,"20,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
194,49526720,4235727682.0,2020-01-08 00:00:00,"100,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
195,42560232,4235424465.0,2020-01-08 00:00:00,"50,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
196,44757772,4236374376.0,2020-01-08 00:00:00,"30,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
197,51483064,4232262167.0,2020-01-08 00:00:00,"10,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
198,44691575,4233857317.0,2020-01-08 00:00:00,"100,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
199,11367669,4230460130.0,2020-01-08 00:00:00,"100,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
200,25642381,4230621816.0,2020-01-08 00:00:00,"100,000",44.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
201,47469275,4236329142.0,2020-01-08 00:00:00,"10,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
202,2892775,4235452467.0,2020-01-08 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
203,35954126,4232163350.0,2020-01-08 00:00:00,"20,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
204,48033441,4229632199.0,2020-01-08 00:00:00,"20,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
205,33719853,4229116085.0,2020-01-08 00:00:00,"10,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
206,33770156,4235531349.0,2020-01-08 00:00:00,"100,000",33.0,Mua hộ,22519509.0,Wednesday,2020.0,1.0,2020Q1
207,48517981,4232726658.0,2020-01-08 00:00:00,"50,000",33.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
208,42831527,4236638939.0,2020-01-08 00:00:00,"20,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
209,47018965,4235795318.0,2020-01-08 00:00:00,"30,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
210,21689769,4234663407.0,2020-01-08 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
211,43768107,4234890686.0,2020-01-08 00:00:00,"30,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
212,51989629,4228822660.0,2020-01-08 00:00:00,"50,000",22.0,0,0.0,Wednesday,2020.0,1.0,2020Q1
213,9146979,4238905058.0,2020-01-09 00:00:00,"10,000",33.0,0,0.0,Thursday,2020.0,1.0,2020Q1
214,42351011,4242202785.0,2020-01-09 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
215,42218439,4245680473.0,2020-01-09 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
216,30148198,4244805057.0,2020-01-09 00:00:00,"20,000",55.0,0,0.0,Thursday,2020.0,1.0,2020Q1
217,47357358,4242508126.0,2020-01-09 00:00:00,"20,000",33.0,0,0.0,Thursday,2020.0,1.0,2020Q1
218,43664428,4245941211.0,2020-01-09 00:00:00,"100,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
219,43026864,4239396240.0,2020-01-09 00:00:00,"20,000",33.0,0,0.0,Thursday,2020.0,1.0,2020Q1
220,49134346,4244965506.0,2020-01-09 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
221,48643837,4246459787.0,2020-01-09 00:00:00,"20,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
222,43345686,4246206628.0,2020-01-09 00:00:00,"50,000",22.0,0,0.0,Thursday,2020.0,1.0,2020Q1
